event_number	ed_code	ed_english_name	ed_french_name	province_name_english	province_name_french	ed_rejected_ballot_count	ed_valid_vote_count	ed_electors_on_list_count	total_poll_count	advance_poll_count	mobile_poll_count	svr_group1_ballot_count	svr_group2_ballot_count	svr_total_ballot_count	population_cnt	census_year	judicial_recount_indictator	majority_count	majority_percentage	voter_participation_percentage	elected_last_name	elected_middle_name	elected_first_name	elected_party_english_name	elected_party_french_name	event_english_name	event_french_name	returning_officer	poll_number	polling_station_name	poll_type	urban_rural_indicator	void_indicator	no_poll_indicator	split_indicator	merge_indicator	merged_with_poll_number	advance_poll_indicator	mobile_poll_indicator	svr_poll_indicator	poll_rejected_ballot_count	poll_valid_vote_count	poll_total_ballot_count	poll_electors_on_list_count	cand_1_last_name	cand_1_middle_name	cand_1_first_name	cand_1_party_english_name	cand_1_party_french_name	cand_1_gender_code	cand_1_elected_indicator	cand_1_incumbent_indicator	cand_1_poll_vote	cand_2_last_name	cand_2_middle_name	cand_2_first_name	cand_2_party_english_name	cand_2_party_french_name	cand_2_gender_code	cand_2_elected_indicator	cand_2_incumbent_indicator	cand_2_poll_vote	cand_3_last_name	cand_3_middle_name	cand_3_first_name	cand_3_party_english_name	cand_3_party_french_name	cand_3_gender_code	cand_3_elected_indicator	cand_3_incumbent_indicator	cand_3_poll_vote	cand_4_last_name	cand_4_middle_name	cand_4_first_name	cand_4_party_english_name	cand_4_party_french_name	cand_4_gender_code	cand_4_elected_indicator	cand_4_incumbent_indicator	cand_4_poll_vote	cand_5_last_name	cand_5_middle_name	cand_5_first_name	cand_5_party_english_name	cand_5_party_french_name	cand_5_gender_code	cand_5_elected_indicator	cand_5_incumbent_indicator	cand_5_poll_vote	cand_6_last_name	cand_6_middle_name	cand_6_first_name	cand_6_party_english_name	cand_6_party_french_name	cand_6_gender_code	cand_6_elected_indicator	cand_6_incumbent_indicator	cand_6_poll_vote	cand_7_last_name	cand_7_middle_name	cand_7_first_name	cand_7_party_english_name	cand_7_party_french_name	cand_7_gender_code	cand_7_elected_indicator	cand_7_incumbent_indicator	cand_7_poll_vote	cand_8_last_name	cand_8_middle_name	cand_8_first_name	cand_8_party_english_name	cand_8_party_french_name	cand_8_gender_code	cand_8_elected_indicator	cand_8_incumbent_indicator	cand_8_poll_vote	cand_9_last_name	cand_9_middle_name	cand_9_first_name	cand_9_party_english_name	cand_9_party_french_name	cand_9_gender_code	cand_9_elected_indicator	cand_9_incumbent_indicator	cand_9_poll_vote	cand_10_last_name	cand_10_middle_name	cand_10_first_name	cand_10_party_english_name	cand_10_party_french_name	cand_10_gender_code	cand_10_elected_indicator	cand_10_incumbent_indicator	cand_10_poll_vote	cand_11_last_name	cand_11_middle_name	cand_11_first_name	cand_11_party_english_name	cand_11_party_french_name	cand_11_gender_code	cand_11_elected_indicator	cand_11_incumbent_indicator	cand_11_poll_vote	cand_12_last_name	cand_12_middle_name	cand_12_first_name	cand_12_party_english_name	cand_12_party_french_name	cand_12_gender_code	cand_12_elected_indicator	cand_12_incumbent_indicator	cand_12_poll_vote	cand_13_last_name	cand_13_middle_name	cand_13_first_name	cand_13_party_english_name	cand_13_party_french_name	cand_13_gender_code	cand_13_elected_indicator	cand_13_incumbent_indicator	cand_13_poll_vote
3600	ED11-001	Cardigan	Cardigan	Prince Edward Island	Île-du-Prince-Édouard	170	16772	21887	73	4	2	62	200	262	30058	1991	N	99	0.6	77.4	MacAulay		Lawrence	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary Dyck                          	18	Cross Roads	1O	R	N	N	N	N		N	N	N	0	166	166	221	Duchesne		Larry	N.D.P.	N.P.D.	M	N	N	21	Hughes		Dan	Progressive Conservative	Progressiste-Conservateur	M	N	N	65	MacAulay		Lawrence	Liberal	Libéral	M	Y	Y	80									0									0									0									0									0									0									0									0									0									0
3600	ED11-001	Cardigan	Cardigan	Prince Edward Island	Île-du-Prince-Édouard	170	16772	21887	73	4	2	62	200	262	30058	1991	N	99	0.6	77.4	MacAulay		Lawrence	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary Dyck                          	19	Pownall	1O	R	N	N	N	N		N	N	N	4	211	215	305	Duchesne		Larry	N.D.P.	N.P.D.	M	N	N	42	Hughes		Dan	Progressive Conservative	Progressiste-Conservateur	M	N	N	71	MacAulay		Lawrence	Liberal	Libéral	M	Y	Y	98									0									0									0									0									0									0									0									0									0									0
3600	ED11-001	Cardigan	Cardigan	Prince Edward Island	Île-du-Prince-Édouard	170	16772	21887	73	4	2	62	200	262	30058	1991	N	99	0.6	77.4	MacAulay		Lawrence	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary Dyck                          	2	Cross Roads	2A	R	N	N	N	N		Y	N	N	0	156	156	0	Duchesne		Larry	N.D.P.	N.P.D.	M	N	N	22	Hughes		Dan	Progressive Conservative	Progressiste-Conservateur	M	N	N	62	MacAulay		Lawrence	Liberal	Libéral	M	Y	Y	72									0									0									0									0									0									0									0									0									0									0
3600	ED11-001	Cardigan	Cardigan	Prince Edward Island	Île-du-Prince-Édouard	170	16772	21887	73	4	2	62	200	262	30058	1991	N	99	0.6	77.4	MacAulay		Lawrence	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary Dyck                          	2	Dunstaffnage	1O	R	N	N	N	N		N	N	N	3	208	211	305	Duchesne		Larry	N.D.P.	N.P.D.	M	N	N	35	Hughes		Dan	Progressive Conservative	Progressiste-Conservateur	M	N	N	103	MacAulay		Lawrence	Liberal	Libéral	M	Y	Y	70									0									0									0									0									0									0									0									0									0									0
3600	ED11-001	Cardigan	Cardigan	Prince Edward Island	Île-du-Prince-Édouard	170	16772	21887	73	4	2	62	200	262	30058	1991	N	99	0.6	77.4	MacAulay		Lawrence	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary Dyck                          	20	Pownall	1O	R	N	N	N	N		N	N	N	4	262	266	360	Duchesne		Larry	N.D.P.	N.P.D.	M	N	N	41	Hughes		Dan	Progressive Conservative	Progressiste-Conservateur	M	N	N	112	MacAulay		Lawrence	Liberal	Libéral	M	Y	Y	109									0									0									0									0									0									0									0									0									0									0
3600	ED11-001	Cardigan	Cardigan	Prince Edward Island	Île-du-Prince-Édouard	170	16772	21887	73	4	2	62	200	262	30058	1991	N	99	0.6	77.4	MacAulay		Lawrence	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary Dyck                          	21	Cherry Valley	1O	R	N	N	N	N		N	N	N	1	203	204	261	Duchesne		Larry	N.D.P.	N.P.D.	M	N	N	20	Hughes		Dan	Progressive Conservative	Progressiste-Conservateur	M	N	N	76	MacAulay		Lawrence	Liberal	Libéral	M	Y	Y	107									0									0									0									0									0									0									0									0									0									0
3600	ED11-001	Cardigan	Cardigan	Prince Edward Island	Île-du-Prince-Édouard	170	16772	21887	73	4	2	62	200	262	30058	1991	N	99	0.6	77.4	MacAulay		Lawrence	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary Dyck                          	22	Vernon River	1O	R	N	N	N	N		N	N	N	2	294	296	373	Duchesne		Larry	N.D.P.	N.P.D.	M	N	N	26	Hughes		Dan	Progressive Conservative	Progressiste-Conservateur	M	N	N	147	MacAulay		Lawrence	Liberal	Libéral	M	Y	Y	121									0									0									0									0									0									0									0									0									0									0
3600	ED11-001	Cardigan	Cardigan	Prince Edward Island	Île-du-Prince-Édouard	170	16772	21887	73	4	2	62	200	262	30058	1991	N	99	0.6	77.4	MacAulay		Lawrence	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary Dyck                          	23	Iona	1O	R	N	N	N	N		N	N	N	3	204	207	304	Duchesne		Larry	N.D.P.	N.P.D.	M	N	N	15	Hughes		Dan	Progressive Conservative	Progressiste-Conservateur	M	N	N	84	MacAulay		Lawrence	Liberal	Libéral	M	Y	Y	105									0									0									0									0									0									0									0									0									0									0
3600	ED11-001	Cardigan	Cardigan	Prince Edward Island	Île-du-Prince-Édouard	170	16772	21887	73	4	2	62	200	262	30058	1991	N	99	0.6	77.4	MacAulay		Lawrence	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary Dyck                          	24	Iona	1O	R	N	N	N	N		N	N	N	3	331	334	449	Duchesne		Larry	N.D.P.	N.P.D.	M	N	N	33	Hughes		Dan	Progressive Conservative	Progressiste-Conservateur	M	N	N	171	MacAulay		Lawrence	Liberal	Libéral	M	Y	Y	127									0									0									0									0									0									0									0									0									0									0
3600	ED11-001	Cardigan	Cardigan	Prince Edward Island	Île-du-Prince-Édouard	170	16772	21887	73	4	2	62	200	262	30058	1991	N	99	0.6	77.4	MacAulay		Lawrence	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary Dyck                          	25	Eldon	1O	R	N	N	N	N		N	N	N	2	238	240	296	Duchesne		Larry	N.D.P.	N.P.D.	M	N	N	27	Hughes		Dan	Progressive Conservative	Progressiste-Conservateur	M	N	N	93	MacAulay		Lawrence	Liberal	Libéral	M	Y	Y	118									0									0									0									0									0									0									0									0									0									0
3600	ED11-001	Cardigan	Cardigan	Prince Edward Island	Île-du-Prince-Édouard	170	16772	21887	73	4	2	62	200	262	30058	1991	N	99	0.6	77.4	MacAulay		Lawrence	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary Dyck                          	26	Belfast	1O	R	N	N	N	N		N	N	N	1	214	215	281	Duchesne		Larry	N.D.P.	N.P.D.	M	N	N	23	Hughes		Dan	Progressive Conservative	Progressiste-Conservateur	M	N	N	90	MacAulay		Lawrence	Liberal	Libéral	M	Y	Y	101									0									0									0									0									0									0									0									0									0									0
3600	ED11-001	Cardigan	Cardigan	Prince Edward Island	Île-du-Prince-Édouard	170	16772	21887	73	4	2	62	200	262	30058	1991	N	99	0.6	77.4	MacAulay		Lawrence	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary Dyck                          	27	Belle River	1O	R	N	N	N	N		N	N	N	2	292	294	380	Duchesne		Larry	N.D.P.	N.P.D.	M	N	N	46	Hughes		Dan	Progressive Conservative	Progressiste-Conservateur	M	N	N	144	MacAulay		Lawrence	Liberal	Libéral	M	Y	Y	102									0									0									0									0									0									0									0									0									0									0
3600	ED11-001	Cardigan	Cardigan	Prince Edward Island	Île-du-Prince-Édouard	170	16772	21887	73	4	2	62	200	262	30058	1991	N	99	0.6	77.4	MacAulay		Lawrence	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary Dyck                          	28	High Bank	1O	R	N	N	N	N		N	N	N	6	200	206	306	Duchesne		Larry	N.D.P.	N.P.D.	M	N	N	33	Hughes		Dan	Progressive Conservative	Progressiste-Conservateur	M	N	N	87	MacAulay		Lawrence	Liberal	Libéral	M	Y	Y	80									0									0									0									0									0									0									0									0									0									0
3600	ED11-001	Cardigan	Cardigan	Prince Edward Island	Île-du-Prince-Édouard	170	16772	21887	73	4	2	62	200	262	30058	1991	N	99	0.6	77.4	MacAulay		Lawrence	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary Dyck                          	29	Murray Harbour	1O	R	N	N	N	N		N	N	N	2	205	207	324	Duchesne		Larry	N.D.P.	N.P.D.	M	N	N	28	Hughes		Dan	Progressive Conservative	Progressiste-Conservateur	M	N	N	91	MacAulay		Lawrence	Liberal	Libéral	M	Y	Y	86									0									0									0									0									0									0									0									0									0									0
3600	ED11-001	Cardigan	Cardigan	Prince Edward Island	Île-du-Prince-Édouard	170	16772	21887	73	4	2	62	200	262	30058	1991	N	99	0.6	77.4	MacAulay		Lawrence	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary Dyck                          	3	Montague	2A	R	N	N	N	N		Y	N	N	7	301	308	0	Duchesne		Larry	N.D.P.	N.P.D.	M	N	N	19	Hughes		Dan	Progressive Conservative	Progressiste-Conservateur	M	N	N	140	MacAulay		Lawrence	Liberal	Libéral	M	Y	Y	142									0									0									0									0									0									0									0									0									0									0
3600	ED11-001	Cardigan	Cardigan	Prince Edward Island	Île-du-Prince-Édouard	170	16772	21887	73	4	2	62	200	262	30058	1991	N	99	0.6	77.4	MacAulay		Lawrence	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary Dyck                          	3	Tracadie	1O	R	N	N	N	N		N	N	N	0	189	189	285	Duchesne		Larry	N.D.P.	N.P.D.	M	N	N	28	Hughes		Dan	Progressive Conservative	Progressiste-Conservateur	M	N	N	74	MacAulay		Lawrence	Liberal	Libéral	M	Y	Y	87									0									0									0									0									0									0									0									0									0									0
3600	ED11-001	Cardigan	Cardigan	Prince Edward Island	Île-du-Prince-Édouard	170	16772	21887	73	4	2	62	200	262	30058	1991	N	99	0.6	77.4	MacAulay		Lawrence	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary Dyck                          	30	Murray Harbour	1O	R	N	N	N	N		N	N	N	3	234	237	361	Duchesne		Larry	N.D.P.	N.P.D.	M	N	N	27	Hughes		Dan	Progressive Conservative	Progressiste-Conservateur	M	N	N	116	MacAulay		Lawrence	Liberal	Libéral	M	Y	Y	91									0									0									0									0									0									0									0									0									0									0
3600	ED11-001	Cardigan	Cardigan	Prince Edward Island	Île-du-Prince-Édouard	170	16772	21887	73	4	2	62	200	262	30058	1991	N	99	0.6	77.4	MacAulay		Lawrence	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary Dyck                          	31	Murray River	1O	R	N	N	N	N		N	N	N	5	232	237	303	Duchesne		Larry	N.D.P.	N.P.D.	M	N	N	24	Hughes		Dan	Progressive Conservative	Progressiste-Conservateur	M	N	N	107	MacAulay		Lawrence	Liberal	Libéral	M	Y	Y	101									0									0									0									0									0									0									0									0									0									0
3600	ED11-001	Cardigan	Cardigan	Prince Edward Island	Île-du-Prince-Édouard	170	16772	21887	73	4	2	62	200	262	30058	1991	N	99	0.6	77.4	MacAulay		Lawrence	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary Dyck                          	32	Murray River	1O	R	N	N	N	N		N	N	N	2	241	243	352	Duchesne		Larry	N.D.P.	N.P.D.	M	N	N	27	Hughes		Dan	Progressive Conservative	Progressiste-Conservateur	M	N	N	107	MacAulay		Lawrence	Liberal	Libéral	M	Y	Y	107									0									0									0									0									0									0									0									0									0									0
3600	ED11-001	Cardigan	Cardigan	Prince Edward Island	Île-du-Prince-Édouard	170	16772	21887	73	4	2	62	200	262	30058	1991	N	99	0.6	77.4	MacAulay		Lawrence	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary Dyck                          	33	Glenwilliam	1O	R	N	N	N	N		N	N	N	0	191	191	240	Duchesne		Larry	N.D.P.	N.P.D.	M	N	N	22	Hughes		Dan	Progressive Conservative	Progressiste-Conservateur	M	N	N	101	MacAulay		Lawrence	Liberal	Libéral	M	Y	Y	68									0									0									0									0									0									0									0									0									0									0
3600	ED11-001	Cardigan	Cardigan	Prince Edward Island	Île-du-Prince-Édouard	170	16772	21887	73	4	2	62	200	262	30058	1991	N	99	0.6	77.4	MacAulay		Lawrence	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary Dyck                          	34	Murray Harbour North	1O	R	N	N	N	N		N	N	N	0	232	232	326	Duchesne		Larry	N.D.P.	N.P.D.	M	N	N	19	Hughes		Dan	Progressive Conservative	Progressiste-Conservateur	M	N	N	111	MacAulay		Lawrence	Liberal	Libéral	M	Y	Y	102									0									0									0									0									0									0									0									0									0									0
3600	ED11-001	Cardigan	Cardigan	Prince Edward Island	Île-du-Prince-Édouard	170	16772	21887	73	4	2	62	200	262	30058	1991	N	99	0.6	77.4	MacAulay		Lawrence	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary Dyck                          	35	Sturgeon	1O	R	N	N	N	N		N	N	N	3	171	174	271	Duchesne		Larry	N.D.P.	N.P.D.	M	N	N	14	Hughes		Dan	Progressive Conservative	Progressiste-Conservateur	M	N	N	74	MacAulay		Lawrence	Liberal	Libéral	M	Y	Y	83									0									0									0									0									0									0									0									0									0									0
3600	ED11-001	Cardigan	Cardigan	Prince Edward Island	Île-du-Prince-Édouard	170	16772	21887	73	4	2	62	200	262	30058	1991	N	99	0.6	77.4	MacAulay		Lawrence	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary Dyck                          	36	St. Marys Road	1O	R	N	N	N	N		N	N	N	4	193	197	270	Duchesne		Larry	N.D.P.	N.P.D.	M	N	N	13	Hughes		Dan	Progressive Conservative	Progressiste-Conservateur	M	N	N	82	MacAulay		Lawrence	Liberal	Libéral	M	Y	Y	98									0									0									0									0									0									0									0									0									0									0
3600	ED11-001	Cardigan	Cardigan	Prince Edward Island	Île-du-Prince-Édouard	170	16772	21887	73	4	2	62	200	262	30058	1991	N	99	0.6	77.4	MacAulay		Lawrence	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary Dyck                          	37	Kilmuir	1O	R	N	N	N	N		N	N	N	2	274	276	362	Duchesne		Larry	N.D.P.	N.P.D.	M	N	N	18	Hughes		Dan	Progressive Conservative	Progressiste-Conservateur	M	N	N	141	MacAulay		Lawrence	Liberal	Libéral	M	Y	Y	115									0									0									0									0									0									0									0									0									0									0
3600	ED11-001	Cardigan	Cardigan	Prince Edward Island	Île-du-Prince-Édouard	170	16772	21887	73	4	2	62	200	262	30058	1991	N	99	0.6	77.4	MacAulay		Lawrence	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary Dyck                          	38	Lower Montague	1O	R	N	N	N	N		N	N	N	1	239	240	327	Duchesne		Larry	N.D.P.	N.P.D.	M	N	N	15	Hughes		Dan	Progressive Conservative	Progressiste-Conservateur	M	N	N	115	MacAulay		Lawrence	Liberal	Libéral	M	Y	Y	109									0									0									0									0									0									0									0									0									0									0
