event_number	ed_code	ed_english_name	ed_french_name	province_name_english	province_name_french	ed_rejected_ballot_count	ed_valid_vote_count	ed_electors_on_list_count	total_poll_count	advance_poll_count	mobile_poll_count	svr_group1_ballot_count	svr_group2_ballot_count	svr_total_ballot_count	population_cnt	census_year	judicial_recount_indictator	majority_count	majority_percentage	voter_participation_percentage	elected_last_name	elected_middle_name	elected_first_name	elected_party_english_name	elected_party_french_name	event_english_name	event_french_name	returning_officer	poll_number	polling_station_name	poll_type	urban_rural_indicator	void_indicator	no_poll_indicator	split_indicator	merge_indicator	merged_with_poll_number	advance_poll_indicator	mobile_poll_indicator	svr_poll_indicator	poll_rejected_ballot_count	poll_valid_vote_count	poll_total_ballot_count	poll_electors_on_list_count	cand_1_last_name	cand_1_middle_name	cand_1_first_name	cand_1_party_english_name	cand_1_party_french_name	cand_1_gender_code	cand_1_elected_indicator	cand_1_incumbent_indicator	cand_1_poll_vote	cand_2_last_name	cand_2_middle_name	cand_2_first_name	cand_2_party_english_name	cand_2_party_french_name	cand_2_gender_code	cand_2_elected_indicator	cand_2_incumbent_indicator	cand_2_poll_vote	cand_3_last_name	cand_3_middle_name	cand_3_first_name	cand_3_party_english_name	cand_3_party_french_name	cand_3_gender_code	cand_3_elected_indicator	cand_3_incumbent_indicator	cand_3_poll_vote	cand_4_last_name	cand_4_middle_name	cand_4_first_name	cand_4_party_english_name	cand_4_party_french_name	cand_4_gender_code	cand_4_elected_indicator	cand_4_incumbent_indicator	cand_4_poll_vote	cand_5_last_name	cand_5_middle_name	cand_5_first_name	cand_5_party_english_name	cand_5_party_french_name	cand_5_gender_code	cand_5_elected_indicator	cand_5_incumbent_indicator	cand_5_poll_vote	cand_6_last_name	cand_6_middle_name	cand_6_first_name	cand_6_party_english_name	cand_6_party_french_name	cand_6_gender_code	cand_6_elected_indicator	cand_6_incumbent_indicator	cand_6_poll_vote	cand_7_last_name	cand_7_middle_name	cand_7_first_name	cand_7_party_english_name	cand_7_party_french_name	cand_7_gender_code	cand_7_elected_indicator	cand_7_incumbent_indicator	cand_7_poll_vote	cand_8_last_name	cand_8_middle_name	cand_8_first_name	cand_8_party_english_name	cand_8_party_french_name	cand_8_gender_code	cand_8_elected_indicator	cand_8_incumbent_indicator	cand_8_poll_vote	cand_9_last_name	cand_9_middle_name	cand_9_first_name	cand_9_party_english_name	cand_9_party_french_name	cand_9_gender_code	cand_9_elected_indicator	cand_9_incumbent_indicator	cand_9_poll_vote	cand_10_last_name	cand_10_middle_name	cand_10_first_name	cand_10_party_english_name	cand_10_party_french_name	cand_10_gender_code	cand_10_elected_indicator	cand_10_incumbent_indicator	cand_10_poll_vote	cand_11_last_name	cand_11_middle_name	cand_11_first_name	cand_11_party_english_name	cand_11_party_french_name	cand_11_gender_code	cand_11_elected_indicator	cand_11_incumbent_indicator	cand_11_poll_vote	cand_12_last_name	cand_12_middle_name	cand_12_first_name	cand_12_party_english_name	cand_12_party_french_name	cand_12_gender_code	cand_12_elected_indicator	cand_12_incumbent_indicator	cand_12_poll_vote	cand_13_last_name	cand_13_middle_name	cand_13_first_name	cand_13_party_english_name	cand_13_party_french_name	cand_13_gender_code	cand_13_elected_indicator	cand_13_incumbent_indicator	cand_13_poll_vote
3700	ED11-003	Hillsborough	Hillsborough	Prince Edward Island	Île-du-Prince-Édouard	96	19799	29617	91	4	4	91	446	537	35284	1996	N	2238	11.3	67.2	Murphy		Shawn	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Sharon Knox	21	Landsdowne Avenue	1O	N	N	N	N	N		N	N	N	1	227	228	333	Cameron		Peter	Natural Law Party	Parti de la loi naturelle	M	N	N	0	Crane		Dody	N.D.P.	N.P.D.	F	N	N	49	Judson		Baird	No Affiliation	Aucune appartenance	M	N	N	1	Murphy		Shawn	Liberal	Libéral	M	Y	N	107	Peters	W.	Darren	Progressive Conservative	Progressiste-Conservateur	M	N	N	52	Stewart		Gerry	Canadian Alliance	Alliance Canadienne	M	N	N	18									0									0									0									0									0									0									0
3700	ED11-003	Hillsborough	Hillsborough	Prince Edward Island	Île-du-Prince-Édouard	96	19799	29617	91	4	4	91	446	537	35284	1996	N	2238	11.3	67.2	Murphy		Shawn	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Sharon Knox	22	Wendy Drive	1O	N	N	N	N	N		N	N	N	0	162	162	252	Cameron		Peter	Natural Law Party	Parti de la loi naturelle	M	N	N	0	Crane		Dody	N.D.P.	N.P.D.	F	N	N	32	Judson		Baird	No Affiliation	Aucune appartenance	M	N	N	0	Murphy		Shawn	Liberal	Libéral	M	Y	N	64	Peters	W.	Darren	Progressive Conservative	Progressiste-Conservateur	M	N	N	58	Stewart		Gerry	Canadian Alliance	Alliance Canadienne	M	N	N	8									0									0									0									0									0									0									0
3700	ED11-003	Hillsborough	Hillsborough	Prince Edward Island	Île-du-Prince-Édouard	96	19799	29617	91	4	4	91	446	537	35284	1996	N	2238	11.3	67.2	Murphy		Shawn	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Sharon Knox	23	Harley Street	1O	N	N	N	N	N		N	N	N	0	286	286	511	Cameron		Peter	Natural Law Party	Parti de la loi naturelle	M	N	N	1	Crane		Dody	N.D.P.	N.P.D.	F	N	N	70	Judson		Baird	No Affiliation	Aucune appartenance	M	N	N	1	Murphy		Shawn	Liberal	Libéral	M	Y	N	112	Peters	W.	Darren	Progressive Conservative	Progressiste-Conservateur	M	N	N	84	Stewart		Gerry	Canadian Alliance	Alliance Canadienne	M	N	N	18									0									0									0									0									0									0									0
3700	ED11-003	Hillsborough	Hillsborough	Prince Edward Island	Île-du-Prince-Édouard	96	19799	29617	91	4	4	91	446	537	35284	1996	N	2238	11.3	67.2	Murphy		Shawn	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Sharon Knox	24	Park Royal	1O	N	N	N	N	N		N	N	N	2	297	299	488	Cameron		Peter	Natural Law Party	Parti de la loi naturelle	M	N	N	0	Crane		Dody	N.D.P.	N.P.D.	F	N	N	72	Judson		Baird	No Affiliation	Aucune appartenance	M	N	N	0	Murphy		Shawn	Liberal	Libéral	M	Y	N	120	Peters	W.	Darren	Progressive Conservative	Progressiste-Conservateur	M	N	N	95	Stewart		Gerry	Canadian Alliance	Alliance Canadienne	M	N	N	10									0									0									0									0									0									0									0
3700	ED11-003	Hillsborough	Hillsborough	Prince Edward Island	Île-du-Prince-Édouard	96	19799	29617	91	4	4	91	446	537	35284	1996	N	2238	11.3	67.2	Murphy		Shawn	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Sharon Knox	25	Valhalla Drive	1O	N	N	N	N	N		N	N	N	0	170	170	299	Cameron		Peter	Natural Law Party	Parti de la loi naturelle	M	N	N	0	Crane		Dody	N.D.P.	N.P.D.	F	N	N	22	Judson		Baird	No Affiliation	Aucune appartenance	M	N	N	2	Murphy		Shawn	Liberal	Libéral	M	Y	N	83	Peters	W.	Darren	Progressive Conservative	Progressiste-Conservateur	M	N	N	59	Stewart		Gerry	Canadian Alliance	Alliance Canadienne	M	N	N	4									0									0									0									0									0									0									0
3700	ED11-003	Hillsborough	Hillsborough	Prince Edward Island	Île-du-Prince-Édouard	96	19799	29617	91	4	4	91	446	537	35284	1996	N	2238	11.3	67.2	Murphy		Shawn	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Sharon Knox	26	Centennial Drive	1O	N	N	N	N	N		N	N	N	1	161	162	251	Cameron		Peter	Natural Law Party	Parti de la loi naturelle	M	N	N	1	Crane		Dody	N.D.P.	N.P.D.	F	N	N	32	Judson		Baird	No Affiliation	Aucune appartenance	M	N	N	1	Murphy		Shawn	Liberal	Libéral	M	Y	N	65	Peters	W.	Darren	Progressive Conservative	Progressiste-Conservateur	M	N	N	55	Stewart		Gerry	Canadian Alliance	Alliance Canadienne	M	N	N	7									0									0									0									0									0									0									0
3700	ED11-003	Hillsborough	Hillsborough	Prince Edward Island	Île-du-Prince-Édouard	96	19799	29617	91	4	4	91	446	537	35284	1996	N	2238	11.3	67.2	Murphy		Shawn	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Sharon Knox	27	Roper Drive	1O	N	N	N	N	N		N	N	N	0	176	176	266	Cameron		Peter	Natural Law Party	Parti de la loi naturelle	M	N	N	0	Crane		Dody	N.D.P.	N.P.D.	F	N	N	41	Judson		Baird	No Affiliation	Aucune appartenance	M	N	N	1	Murphy		Shawn	Liberal	Libéral	M	Y	N	83	Peters	W.	Darren	Progressive Conservative	Progressiste-Conservateur	M	N	N	42	Stewart		Gerry	Canadian Alliance	Alliance Canadienne	M	N	N	9									0									0									0									0									0									0									0
3700	ED11-003	Hillsborough	Hillsborough	Prince Edward Island	Île-du-Prince-Édouard	96	19799	29617	91	4	4	91	446	537	35284	1996	N	2238	11.3	67.2	Murphy		Shawn	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Sharon Knox	28	Greenleaf Avenue	1O	N	N	N	N	N		N	N	N	0	259	259	350	Cameron		Peter	Natural Law Party	Parti de la loi naturelle	M	N	N	1	Crane		Dody	N.D.P.	N.P.D.	F	N	N	52	Judson		Baird	No Affiliation	Aucune appartenance	M	N	N	1	Murphy		Shawn	Liberal	Libéral	M	Y	N	104	Peters	W.	Darren	Progressive Conservative	Progressiste-Conservateur	M	N	N	82	Stewart		Gerry	Canadian Alliance	Alliance Canadienne	M	N	N	19									0									0									0									0									0									0									0
3700	ED11-003	Hillsborough	Hillsborough	Prince Edward Island	Île-du-Prince-Édouard	96	19799	29617	91	4	4	91	446	537	35284	1996	N	2238	11.3	67.2	Murphy		Shawn	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Sharon Knox	29	Poplar Avenue	1O	N	N	N	N	N		N	N	N	0	132	132	169	Cameron		Peter	Natural Law Party	Parti de la loi naturelle	M	N	N	1	Crane		Dody	N.D.P.	N.P.D.	F	N	N	20	Judson		Baird	No Affiliation	Aucune appartenance	M	N	N	2	Murphy		Shawn	Liberal	Libéral	M	Y	N	66	Peters	W.	Darren	Progressive Conservative	Progressiste-Conservateur	M	N	N	40	Stewart		Gerry	Canadian Alliance	Alliance Canadienne	M	N	N	3									0									0									0									0									0									0									0
3700	ED11-003	Hillsborough	Hillsborough	Prince Edward Island	Île-du-Prince-Édouard	96	19799	29617	91	4	4	91	446	537	35284	1996	N	2238	11.3	67.2	Murphy		Shawn	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Sharon Knox	3	Gates Drive	1O	N	N	N	N	N		N	N	N	0	305	305	423	Cameron		Peter	Natural Law Party	Parti de la loi naturelle	M	N	N	1	Crane		Dody	N.D.P.	N.P.D.	F	N	N	66	Judson		Baird	No Affiliation	Aucune appartenance	M	N	N	0	Murphy		Shawn	Liberal	Libéral	M	Y	N	133	Peters	W.	Darren	Progressive Conservative	Progressiste-Conservateur	M	N	N	89	Stewart		Gerry	Canadian Alliance	Alliance Canadienne	M	N	N	16									0									0									0									0									0									0									0
3700	ED11-003	Hillsborough	Hillsborough	Prince Edward Island	Île-du-Prince-Édouard	96	19799	29617	91	4	4	91	446	537	35284	1996	N	2238	11.3	67.2	Murphy		Shawn	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Sharon Knox	30	MacMillan Crescent	1O	N	N	N	N	N		N	N	N	0	184	184	266	Cameron		Peter	Natural Law Party	Parti de la loi naturelle	M	N	N	0	Crane		Dody	N.D.P.	N.P.D.	F	N	N	35	Judson		Baird	No Affiliation	Aucune appartenance	M	N	N	1	Murphy		Shawn	Liberal	Libéral	M	Y	N	70	Peters	W.	Darren	Progressive Conservative	Progressiste-Conservateur	M	N	N	68	Stewart		Gerry	Canadian Alliance	Alliance Canadienne	M	N	N	10									0									0									0									0									0									0									0
3700	ED11-003	Hillsborough	Hillsborough	Prince Edward Island	Île-du-Prince-Édouard	96	19799	29617	91	4	4	91	446	537	35284	1996	N	2238	11.3	67.2	Murphy		Shawn	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Sharon Knox	31	University Avenue	1O	N	N	N	N	N		N	N	N	0	40	40	117	Cameron		Peter	Natural Law Party	Parti de la loi naturelle	M	N	N	0	Crane		Dody	N.D.P.	N.P.D.	F	N	N	4	Judson		Baird	No Affiliation	Aucune appartenance	M	N	N	0	Murphy		Shawn	Liberal	Libéral	M	Y	N	21	Peters	W.	Darren	Progressive Conservative	Progressiste-Conservateur	M	N	N	11	Stewart		Gerry	Canadian Alliance	Alliance Canadienne	M	N	N	4									0									0									0									0									0									0									0
3700	ED11-003	Hillsborough	Hillsborough	Prince Edward Island	Île-du-Prince-Édouard	96	19799	29617	91	4	4	91	446	537	35284	1996	N	2238	11.3	67.2	Murphy		Shawn	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Sharon Knox	32	Kenlea Drive	1O	N	N	N	N	N		N	N	N	1	215	216	326	Cameron		Peter	Natural Law Party	Parti de la loi naturelle	M	N	N	0	Crane		Dody	N.D.P.	N.P.D.	F	N	N	48	Judson		Baird	No Affiliation	Aucune appartenance	M	N	N	0	Murphy		Shawn	Liberal	Libéral	M	Y	N	109	Peters	W.	Darren	Progressive Conservative	Progressiste-Conservateur	M	N	N	51	Stewart		Gerry	Canadian Alliance	Alliance Canadienne	M	N	N	7									0									0									0									0									0									0									0
3700	ED11-003	Hillsborough	Hillsborough	Prince Edward Island	Île-du-Prince-Édouard	96	19799	29617	91	4	4	91	446	537	35284	1996	N	2238	11.3	67.2	Murphy		Shawn	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Sharon Knox	33	Ash Drive	1O	N	N	N	N	N		N	N	N	1	288	289	436	Cameron		Peter	Natural Law Party	Parti de la loi naturelle	M	N	N	2	Crane		Dody	N.D.P.	N.P.D.	F	N	N	58	Judson		Baird	No Affiliation	Aucune appartenance	M	N	N	0	Murphy		Shawn	Liberal	Libéral	M	Y	N	126	Peters	W.	Darren	Progressive Conservative	Progressiste-Conservateur	M	N	N	97	Stewart		Gerry	Canadian Alliance	Alliance Canadienne	M	N	N	5									0									0									0									0									0									0									0
3700	ED11-003	Hillsborough	Hillsborough	Prince Edward Island	Île-du-Prince-Édouard	96	19799	29617	91	4	4	91	446	537	35284	1996	N	2238	11.3	67.2	Murphy		Shawn	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Sharon Knox	34	MacAleer Drive	1O	N	N	N	N	N		N	N	N	0	238	238	359	Cameron		Peter	Natural Law Party	Parti de la loi naturelle	M	N	N	0	Crane		Dody	N.D.P.	N.P.D.	F	N	N	41	Judson		Baird	No Affiliation	Aucune appartenance	M	N	N	2	Murphy		Shawn	Liberal	Libéral	M	Y	N	107	Peters	W.	Darren	Progressive Conservative	Progressiste-Conservateur	M	N	N	74	Stewart		Gerry	Canadian Alliance	Alliance Canadienne	M	N	N	14									0									0									0									0									0									0									0
3700	ED11-003	Hillsborough	Hillsborough	Prince Edward Island	Île-du-Prince-Édouard	96	19799	29617	91	4	4	91	446	537	35284	1996	N	2238	11.3	67.2	Murphy		Shawn	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Sharon Knox	35	Scarlet Avenue	1O	N	N	N	N	N		N	N	N	3	281	284	464	Cameron		Peter	Natural Law Party	Parti de la loi naturelle	M	N	N	1	Crane		Dody	N.D.P.	N.P.D.	F	N	N	77	Judson		Baird	No Affiliation	Aucune appartenance	M	N	N	0	Murphy		Shawn	Liberal	Libéral	M	Y	N	86	Peters	W.	Darren	Progressive Conservative	Progressiste-Conservateur	M	N	N	104	Stewart		Gerry	Canadian Alliance	Alliance Canadienne	M	N	N	13									0									0									0									0									0									0									0
