event_number	ed_code	ed_english_name	ed_french_name	province_name_english	province_name_french	ed_rejected_ballot_count	ed_valid_vote_count	ed_electors_on_list_count	total_poll_count	advance_poll_count	mobile_poll_count	svr_group1_ballot_count	svr_group2_ballot_count	svr_total_ballot_count	population_cnt	census_year	judicial_recount_indictator	majority_count	majority_percentage	voter_participation_percentage	elected_last_name	elected_middle_name	elected_first_name	elected_party_english_name	elected_party_french_name	event_english_name	event_french_name	returning_officer	poll_number	polling_station_name	poll_type	urban_rural_indicator	void_indicator	no_poll_indicator	split_indicator	merge_indicator	merged_with_poll_number	advance_poll_indicator	mobile_poll_indicator	svr_poll_indicator	poll_rejected_ballot_count	poll_valid_vote_count	poll_total_ballot_count	poll_electors_on_list_count	cand_1_last_name	cand_1_middle_name	cand_1_first_name	cand_1_party_english_name	cand_1_party_french_name	cand_1_gender_code	cand_1_elected_indicator	cand_1_incumbent_indicator	cand_1_poll_vote	cand_2_last_name	cand_2_middle_name	cand_2_first_name	cand_2_party_english_name	cand_2_party_french_name	cand_2_gender_code	cand_2_elected_indicator	cand_2_incumbent_indicator	cand_2_poll_vote	cand_3_last_name	cand_3_middle_name	cand_3_first_name	cand_3_party_english_name	cand_3_party_french_name	cand_3_gender_code	cand_3_elected_indicator	cand_3_incumbent_indicator	cand_3_poll_vote	cand_4_last_name	cand_4_middle_name	cand_4_first_name	cand_4_party_english_name	cand_4_party_french_name	cand_4_gender_code	cand_4_elected_indicator	cand_4_incumbent_indicator	cand_4_poll_vote	cand_5_last_name	cand_5_middle_name	cand_5_first_name	cand_5_party_english_name	cand_5_party_french_name	cand_5_gender_code	cand_5_elected_indicator	cand_5_incumbent_indicator	cand_5_poll_vote	cand_6_last_name	cand_6_middle_name	cand_6_first_name	cand_6_party_english_name	cand_6_party_french_name	cand_6_gender_code	cand_6_elected_indicator	cand_6_incumbent_indicator	cand_6_poll_vote	cand_7_last_name	cand_7_middle_name	cand_7_first_name	cand_7_party_english_name	cand_7_party_french_name	cand_7_gender_code	cand_7_elected_indicator	cand_7_incumbent_indicator	cand_7_poll_vote	cand_8_last_name	cand_8_middle_name	cand_8_first_name	cand_8_party_english_name	cand_8_party_french_name	cand_8_gender_code	cand_8_elected_indicator	cand_8_incumbent_indicator	cand_8_poll_vote	cand_9_last_name	cand_9_middle_name	cand_9_first_name	cand_9_party_english_name	cand_9_party_french_name	cand_9_gender_code	cand_9_elected_indicator	cand_9_incumbent_indicator	cand_9_poll_vote	cand_10_last_name	cand_10_middle_name	cand_10_first_name	cand_10_party_english_name	cand_10_party_french_name	cand_10_gender_code	cand_10_elected_indicator	cand_10_incumbent_indicator	cand_10_poll_vote	cand_11_last_name	cand_11_middle_name	cand_11_first_name	cand_11_party_english_name	cand_11_party_french_name	cand_11_gender_code	cand_11_elected_indicator	cand_11_incumbent_indicator	cand_11_poll_vote	cand_12_last_name	cand_12_middle_name	cand_12_first_name	cand_12_party_english_name	cand_12_party_french_name	cand_12_gender_code	cand_12_elected_indicator	cand_12_incumbent_indicator	cand_12_poll_vote	cand_13_last_name	cand_13_middle_name	cand_13_first_name	cand_13_party_english_name	cand_13_party_french_name	cand_13_gender_code	cand_13_elected_indicator	cand_13_incumbent_indicator	cand_13_poll_vote
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	29	Jean Marie River	1O	N	N	N	N	N		N	N	N	0	36	36	45	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	8	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	28	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	0	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	0									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	3	Holman	1O	N	N	N	N	N		N	N	N	1	100	101	219	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	22	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	56	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	10	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	12									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	30	Fort Liard	1O	N	N	N	N	N		N	N	N	0	71	71	339	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	16	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	40	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	7	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	8									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	31	Trout Lake	1O	N	N	N	N	N		N	N	N	1	33	34	51	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	1	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	32	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	0	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	0									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	32	Rae Lakes	1O	N	N	N	N	N		N	N	N	1	94	95	163	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	6	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	71	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	5	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	12									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	33	Snare Lakes	1O	N	N	N	N	N		N	N	N	0	53	53	80	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	4	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	46	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	0	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	3									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	34	Lac la Martre	1O	N	N	N	N	N		N	N	N	2	134	136	268	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	9	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	116	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	8	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	1									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	35	Rae	1O	N	N	N	N	N		N	N	N	3	256	259	586	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	9	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	232	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	7	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	8									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	36	Rae	1O	N	N	N	N	N		N	N	N	1	140	141	284	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	6	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	129	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	2	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	3									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	37	Edzo	1O	N	N	N	N	N		N	N	N	0	94	94	161	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	12	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	56	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	14	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	12									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	38	Fort Providence	1O	N	N	N	N	N		N	N	N	1	328	329	526	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	105	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	184	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	14	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	25									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	39	Camlaren	1O	N	N	N	N	N		N	N	N	0	64	64	116	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	27	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	11	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	9	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	17									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	39-1	Koala	1O	N	N	N	N	Y	39	N	N	N	0	0	0	22	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	0	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	0	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	0	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	0									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	4	Tuktoyaktuk	1O	N	N	N	N	N		N	N	N	1	122	123	269	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	16	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	82	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	11	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	13									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	40	Detah	1O	N	N	N	N	N		N	N	N	0	73	73	153	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	7	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	55	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	5	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	6									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	41	Lutselk'e	1O	N	N	N	N	N		N	N	N	0	105	105	203	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	31	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	65	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	3	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	6									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	42	Yellowknife	1O	N	N	N	N	Y	45	N	N	N	0	0	0	46	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	0	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	0	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	0	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	0									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	43	Yellowknife	1O	N	N	N	N	N		N	N	N	3	268	271	477	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	67	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	133	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	22	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	46									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	44	Yellowknife	1O	N	N	N	N	N		N	N	N	1	224	225	372	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	95	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	57	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	32	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	40									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	45	Yellowknife	1O	N	N	N	N	N		N	N	N	1	187	188	337	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	68	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	75	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	22	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	22									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	46	Yellowknife	1O	N	N	N	N	N		N	N	N	1	119	120	223	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	41	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	38	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	22	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	18									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	47	Yellowknife	1O	N	N	N	N	N		N	N	N	0	211	211	456	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	70	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	71	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	27	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	43									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	48	Yellowknife	1O	N	N	N	N	N		N	N	N	0	134	134	296	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	39	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	56	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	16	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	23									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	49	Yellowknife	1O	N	N	N	N	N		N	N	N	2	133	135	359	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	35	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	62	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	21	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	15									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	5	Tuktoyaktuk	1O	N	N	N	N	N		N	N	N	1	82	83	242	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	18	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	57	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	4	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	3									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	50	Yellowknife	1O	N	N	N	N	N		N	N	N	1	121	122	288	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	28	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	52	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	18	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	23									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	51	Yellowknife	1O	N	N	N	N	N		N	N	N	0	211	211	427	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	70	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	74	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	24	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	43									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	52	Yellowknife	1O	N	N	N	N	N		N	N	N	0	63	63	145	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	21	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	22	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	11	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	9									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	53	Yellowknife	1O	N	N	N	N	N		N	N	N	0	160	160	350	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	54	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	58	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	20	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	28									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	54	Yellowknife	1O	N	N	N	N	N		N	N	N	1	194	195	392	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	67	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	73	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	23	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	31									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	55	Yellowknife	1O	N	N	N	N	N		N	N	N	1	159	160	338	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	43	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	67	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	15	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	34									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	56	Yellowknife	1O	N	N	N	N	N		N	N	N	1	166	167	374	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	52	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	47	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	16	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	51									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	57	Yellowknife	1O	N	N	N	N	N		N	N	N	0	103	103	331	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	31	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	33	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	15	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	24									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	58A	Yellowknife	1O	N	N	N	N	N		N	N	N	1	207	208	415	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	42	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	80	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	23	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	62									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	58B	Yellowknife	1O	N	N	N	N	N		N	N	N	0	166	166	344	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	50	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	55	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	19	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	42									0									0									0									0									0									0									0									0									0
3700	ED61-002	Western Arctic	Western Arctic	Northwest Territories	Territoires du Nord-Ouest	72	12840	24716	92	7	0	94	438	532	24730	1996	N	2425	18.9	52.2	Blondin-Andrew		Ethel	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	David Connelly	59	Yellowknife	1O	N	N	N	N	N		N	N	N	1	127	128	374	Bevington		Dennis	N.D.P.	N.P.D.	M	N	N	40	Blondin-Andrew		Ethel	Liberal	Libéral	F	Y	Y	44	McLaughlin		Bruce	Progressive Conservative	Progressiste-Conservateur	M	N	N	19	Turner		Fred	Canadian Alliance	Alliance Canadienne	M	N	N	24									0									0									0									0									0									0									0									0									0
